Filename,Source,Start_DateTime_GMT,End_DateTime_GMT,EncounterCount,EncounterNumber,SamplingRate,NumChannels,EncounterID,CruiseID,DataProvider,KnownSpecies,GeographicLocation,ClassifiedSpecies,FREQMAX,FREQMIN,DURATION,FREQBEG,FREQEND,FREQRANGE,DCMEAN,DCSTDDEV,FREQMEAN,FREQSTDDEV,FREQMEDIAN,FREQCENTER,FREQRELBW,FREQMAXMINRATIO,FREQBEGENDRATIO,FREQQUARTER1,FREQQUARTER2,FREQQUARTER3,FREQSPREAD,DCQUARTER1MEAN,DCQUARTER2MEAN,DCQUARTER3MEAN,DCQUARTER4MEAN,FREQCOFM,FREQSTEPUP,FREQSTEPDOWN,FREQNUMSTEPS,FREQSLOPEMEAN,FREQABSSLOPEMEAN,FREQPOSSLOPEMEAN,FREQNEGSLOPEMEAN,FREQSLOPERATIO,FREQBEGSWEEP,FREQBEGUP,FREQBEGDWN,FREQENDSWEEP,FREQENDUP,FREQENDDWN,NUMSWEEPSUPDWN,NUMSWEEPSDWNUP,NUMSWEEPSUPFLAT,NUMSWEEPSDWNFLAT,NUMSWEEPSFLATUP,NUMSWEEPSFLATDWN,FREQSWEEPUPPERCENT,FREQSWEEPDWNPERCENT,FREQSWEEPFLATPERCENT,NUMINFLECTIONS,INFLMAXDELTA,INFLMINDELTA,INFLMAXMINDELTA,INFLMEANDELTA,INFLSTDDEVDELTA,INFLMEDIANDELTA,INFLDUR,STEPDUR,FREQPEAK,BW3DB,BW3DBLOW,BW3DBHIGH,BW10DB,BW10DBLOW,BW10DBHIGH,RMSSIGNAL,RMSNOISE,SNR,NCROSSINGS,SWEEPRATE,MEANTIMEZC,MEDIANTIMEZC,VARIANCETIMEZC,WHALETRAIN,CLICKTYPE,ICI,OFFLINEEVENTID,Lat,Long,Classifier,Species1,Species2,Species3,Species4,Species5,Species6,Species7,Species8,Species9,Species10,Species11,Species12,Species_List
sel.82.ch02.241003.145012.05.C.52.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_19\Encounter2-sel-Channel0-20241003_145012.wav,50:12.0,50:12.1,2,52b,95703,null,null,null,null,null,null,Ambig,9065.616211,8691.776367,0.059,8691.776367,9065.616211,373.8398438,0.294040003,0.110611497,8839.754639,128.8770215,8878.696289,8878.696289,0.042105263,1.043010753,0.958762887,8691.776367,8878.696289,8972.15625,210.2849121,0.268393723,0.330926548,0.374677132,0.169047051,0.018691992,0,0,0,7080.300071,12744.54013,21807.32422,-15576.66016,-1.4,1,0,0,2,1,0,2,1,0,0,1,0,54.54545455,27.27272727,18.18181818,3,0.022,0.011,2,0.0165,0.007778175,0.0165,50.84745763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.132,0.241333333,0.052,0,0.036,0.206666667,0.209333333,0.101333333,0.021333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-)
sel.88.ch02.241003.145016.42.C.55.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_19\Encounter4-sel-Channel0-20241003_145016.wav,50:16.1,50:16.1,4,55b,95703,null,null,null,null,null,null,Ambig,8317.936523,8037.556641,0.059,8224.476563,8224.476563,280.3798828,0.406087074,0.108641342,8193.323242,82.9574319,8224.476563,8177.746582,0.034285714,1.034883721,1,8317.936523,8131.016602,8131.016602,93.45996094,0.43362726,0.366275185,0.334861825,0.517562408,0.018691992,0,0,0,283.2120028,12744.54013,17913.15918,-17134.32617,-1.045454545,1,0,0,0,0,1,3,2,0,0,0,0,37.5,62.5,0,5,0.022,0.005,4.4,0.012,0.007164728,0.0105,84.74576271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.116,0.154666667,0.173333333,0,0.074666667,0.250666667,0.189333333,0.030666667,0.010666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-)
sel.131.ch02.241003.154628.90.C.131.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_19\Encounter6-sel-Channel0-20241003_154602.wav,46:02.1,46:02.3,6,131b,95703,null,null,null,null,null,null,Ambig,9813.295898,9159.076172,0.16,9252.536133,9813.295898,654.2197266,0.497796081,0.209168384,9478.648942,205.8584348,9532.916016,9486.186035,0.068965517,1.071428571,0.942857143,9252.536133,9532.916016,9626.375977,327.1098633,0.342601543,0.501740586,0.485353331,0.684873545,0.084113965,0,0,0,3604.884208,11037.17634,21963.09082,-18580.73033,-1.182035928,0,0,1,2,1,0,4,4,2,1,2,1,52.94117647,35.29411765,11.76470588,10,0.027,0.004,6.75,0.015444444,0.008618456,0.016,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.086666667,0.154666667,0.046666667,0,0.081333333,0.16,0.248,0.164,0.058666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-)
sel.146.ch02.241003.145106.61.C.86.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_19\Encounter8-sel-Channel0-20241003_145100.wav,51:00.1,51:00.2,8,86b,95703,null,null,null,null,null,null,Ambig,8598.316406,8317.936523,0.111,8317.936523,8598.316406,280.3798828,0.405158101,0.069733823,8402.900124,70.11182653,8411.396484,8458.126465,0.033149171,1.033707865,0.967391304,8411.396484,8411.396484,8411.396484,70.0949707,0.384113933,0.453726399,0.399712129,0.377575117,0.028037988,0,0,0,2373.58631,4153.776042,17134.32617,-18691.99219,-0.916666667,1,0,0,2,1,0,1,1,2,0,2,1,41.86046512,30.23255814,27.90697674,3,0.048,0.01,4.8,0.029,0.026870058,0.029,27.02702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.156,0.169333333,0.082666667,0,0.081333333,0.32,0.145333333,0.026666667,0.018666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-)
sel.154.ch02.241003.145113.15.C.90.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_19\Encounter10-sel-Channel0-20241003_145101.wav,51:01.0,51:01.1,10,90b,95703,null,null,null,null,null,null,Ambig,12710.55469,11308.65527,0.101,12710.55469,12243.25488,1401.899414,0.791776786,0.152031504,11631.09214,343.6949142,11589.03516,12009.60498,0.116731518,1.123966942,1.038167939,11308.65527,11308.65527,11589.03516,373.8398438,0.728321596,0.907270752,0.905809596,0.600051101,0.084113965,0,0,0,-3689.208984,31071.33789,37161.46066,-66045.03906,-0.562668464,0,0,1,1,0,0,2,2,1,0,1,0,55.55555556,33.33333333,11.11111111,4,0.053,0.011,4.818181818,0.025,0.024248711,0.011,39.6039604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.018666667,0.126666667,0.304,0,0.128,0.028,0.113333333,0.216,0.065333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-)
sel.164.ch02.241003.145120.39.C.95.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_19\Encounter12-sel-Channel0-20241003_145102.wav,51:02.1,51:02.1,12,95b,95703,null,null,null,null,null,null,Ambig,12617.09473,11682.49512,0.08,12617.09473,12056.33496,934.5996094,0.638829887,0.197454636,11933.66876,250.1254671,11822.68506,12149.79492,0.076923077,1.08,1.046511628,11962.875,11775.95508,11775.95508,210.2849121,0.494088598,0.780156774,0.762506044,0.526727975,0.065421973,0,0,0,-6853.730469,16822.79297,37383.98438,-29595.6543,-1.263157895,0,0,1,1,0,0,1,1,0,1,0,1,26.31578947,57.89473684,15.78947368,2,0.011,0.011,1,0.011,0,0.011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.041333333,0.109333333,0.078666667,0,0.189333333,0.096,0.306666667,0.156,0.022666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-)
sel.220.ch02.241003.145212.07.C.123.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_19\Encounter16-sel-Channel0-20241003_145201.wav,52:01.1,52:01.1,16,123b,95703,null,null,null,null,null,null,Ambig,8598.316406,8411.396484,0.043,8411.396484,8598.316406,186.9199219,0.4756447,0.194901034,8546.394206,67.8970875,8598.316406,8504.856445,0.021978022,1.022222222,0.97826087,8504.856445,8598.316406,8598.316406,93.45996094,0.700267842,0.447596023,0.267662824,0.374740538,0.009345996,0,0,0,3616.010393,3616.010393,14464.04157,0,0,2,1,0,1,0,0,0,0,2,0,1,1,46.66666667,26.66666667,26.66666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.24,0.162666667,0.106666667,0,0.125333333,0.222666667,0.102666667,0.033333333,0.006666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-)
sel.276.ch02.241003.145310.63.C.151.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_19\Encounter18-sel-Channel0-20241003_145301.wav,53:01.0,53:01.2,18,151b,95703,null,null,null,null,null,null,Ambig,9345.996094,8504.856445,0.172,8598.316406,9345.996094,841.1396484,0.378574406,0.118762879,8612.477006,160.3887234,8598.316406,8925.42627,0.094240838,1.098901099,0.92,8504.856445,8504.856445,8598.316406,93.45996094,0.471226434,0.320841481,0.307704266,0.402943941,0.037383984,0,0,0,4749.490574,12537.82065,25145.17997,-17801.89732,-1.4125,1,0,0,2,1,0,4,4,2,1,2,1,54.54545455,33.33333333,12.12121212,10,0.049,0.006,8.166666667,0.018,0.012932517,0.016,58.13953488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.101333333,0.248,0.030666667,0,0.041333333,0.172,0.249333333,0.105333333,0.052,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-)
sel.360.ch02.241003.145443.79.C.193.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_19\Encounter20-sel-Channel0-20241003_145404.wav,54:04.1,54:04.2,20,193b,95703,null,null,null,null,null,null,Ambig,10934.81543,8785.236328,0.14,8878.696289,10934.81543,2149.579102,0.614351311,0.128520895,9522.531576,710.0370961,9252.536133,9860.025879,0.218009479,1.244680851,0.811965812,8878.696289,9252.536133,10093.67578,1261.709473,0.533735546,0.616442623,0.627564135,0.690548212,0.177573926,0,0,0,14797.82715,18632.08196,33429.9091,-16615.10417,-2.012019231,0,0,1,2,1,0,1,0,1,1,2,0,68.96551724,17.24137931,13.79310345,2,0.118,0.118,1,0.118,0,0.118,14.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.136,0.064,0.106666667,0,0.096,0.018666667,0.196,0.202666667,0.18,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-)
sel.372.ch02.241003.145453.91.C.199.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_19\Encounter22-sel-Channel0-20241003_145405.wav,54:05.1,54:05.2,22,199b,95703,null,null,null,null,null,null,Ambig,8598.316406,8317.936523,0.096,8411.396484,8598.316406,280.3798828,0.621873772,0.056397675,8381.882813,76.64369962,8411.396484,8458.126465,0.033149171,1.033707865,0.97826087,8317.936523,8317.936523,8411.396484,93.45996094,0.58252069,0.61050543,0.683540839,0.608191719,0.037383984,0,0,0,1903.814019,3980.70204,17653.54818,-18691.99219,-0.944444444,1,0,0,2,1,0,1,0,1,1,2,1,38.46153846,33.33333333,28.20512821,2,0.032,0.032,1,0.032,0,0.032,20.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.149333333,0.214666667,0.108,0,0.02,0.258666667,0.2,0.012,0.037333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-)
